"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.019400381E1,6.836294174E0,1.313420391E1,-2.313859463E0,1.498653316E1
1.019636730E1,6.340980053E0,1.304088306E1,-2.242074728E0,1.467308959E1
1.019873074E1,5.886343479E0,1.289252853E1,-2.091326952E0,1.432619908E1
1.020109423E1,5.508277893E0,1.273460197E1,-1.923829436E0,1.400758125E1
1.020345767E1,5.233103275E0,1.256471157E1,-1.744367719E0,1.372225074E1
1.020582110E1,5.000999451E0,1.237807178E1,-1.555334687E0,1.344045098E1
1.020818460E1,4.785645485E0,1.217228889E1,-1.347159147E0,1.314845456E1
1.021054803E1,4.558327198E0,1.193539906E1,-1.095912814E0,1.282314791E1
1.021291152E1,4.326223373E0,1.173440266E1,-8.350951076E-1,1.253434475E1
1.021527496E1,4.141975880E0,1.157408333E1,-5.694918036E-1,1.230608345E1
1.021763845E1,3.931407690E0,1.138744259E1,-2.967100143E-1,1.205063699E1
1.022000189E1,3.653840065E0,1.122233772E1,-2.632104978E-2,1.180220759E1
1.022236538E1,3.316452265E0,1.103569794E1,2.608176768E-1,1.152620972E1
1.022472881E1,3.041277647E0,1.080359459E1,7.154539824E-1,1.124628384E1
1.022709230E1,2.493321180E0,1.055952644E1,1.165304661E0,1.091229509E1
1.022945574E1,1.957328916E0,1.038006496E1,1.584048629E0,1.068110927E1
1.023181918E1,1.576870084E0,1.022692394E1,1.995614052E0,1.053845188E1
1.023418267E1,1.225125194E0,1.000439167E1,2.368894339E0,1.035376477E1
1.023654610E1,9.786644578E-1,9.793823242E0,2.627319336E0,1.018722557E1
1.023890960E1,8.135597110E-1,9.559326172E0,2.857030153E0,1.001025562E1
1.024127303E1,6.795616150E-1,9.300901413E0,3.084348440E0,9.822513751E0
1.024363652E1,6.364908218E-1,9.092725754E0,3.297309637E0,9.693040444E0
1.024599996E1,5.934200287E-1,8.906085968E0,3.522234917E0,9.595658050E0
1.024836345E1,5.407779217E-1,8.721838951E0,3.739981890E0,9.505281689E0
1.025072689E1,4.953143001E-1,8.523234367E0,3.921836376E0,9.395299937E0
1.025309038E1,4.713860750E-1,8.343772888E0,4.063013077E0,9.292406906E0
1.025545381E1,4.689932466E-1,8.133204460E0,4.146761417E0,9.141367497E0
1.025781725E1,4.905286431E-1,7.927421570E0,4.192225456E0,8.981057030E0
1.026018074E1,5.240281820E-1,7.752745152E0,4.156332970E0,8.812194203E0
1.026254418E1,5.359922647E-1,7.592426300E0,4.055834293E0,8.624500950E0
1.026490767E1,5.718846321E-1,7.384250641E0,3.873979807E0,8.358344878E0
1.026727110E1,6.340979934E-1,7.221538544E0,3.672982693E0,8.126715269E0
1.026963460E1,7.226324677E-1,7.056434155E0,3.464807272E0,7.894323916E0
1.027199803E1,8.039883971E-1,6.908079147E0,3.261417150E0,7.681457979E0
1.027436152E1,8.853443861E-1,6.762116909E0,3.110669374E0,7.495753713E0
1.027672496E1,9.738788009E-1,6.630511761E0,2.955136061E0,7.324271654E0
1.027908845E1,1.040877819E0,6.522834301E0,2.775674343E0,7.164856036E0
1.028145189E1,1.076770186E0,6.434299946E0,2.598605394E0,7.022278820E0
1.028381532E1,1.167697430E0,6.367300987E0,2.421536446E0,6.911575646E0
1.028617881E1,1.261017561E0,6.331408501E0,2.230110645E0,6.830101931E0
1.028854225E1,1.390229940E0,6.285944939E0,2.026720762E0,6.749328863E0
1.029090574E1,1.552941918E0,6.235695839E0,1.852044702E0,6.687720148E0
1.029326918E1,1.722832322E0,6.218945980E0,1.689332843E0,6.670628589E0
1.029563267E1,1.890329838E0,6.209374905E0,1.529013634E0,6.668400580E0
1.029799611E1,2.041077614E0,6.226124287E0,1.392622828E0,6.698508774E0
1.030035960E1,2.206182480E0,6.281159401E0,1.301695466E0,6.783407377E0
1.030272303E1,2.364108801E0,6.336194515E0,1.189232826E0,6.866632805E0
1.030508652E1,2.545963287E0,6.379265308E0,1.091127157E0,6.954675651E0
1.030744996E1,2.775674343E0,6.388836384E0,9.906286001E-1,7.035832816E0
1.030981340E1,2.976671457E0,6.369693756E0,8.901300430E-1,7.087023565E0
1.031217689E1,3.172882795E0,6.352943897E0,7.345965505E-1,7.139097526E0
1.031454032E1,3.366701365E0,6.345765591E0,5.838487148E-1,7.207239300E0
1.031690381E1,3.579662561E0,6.350551128E0,4.235295951E-1,7.302250407E0
1.031926725E1,3.790230989E0,6.348158360E0,2.751746178E-1,7.398694924E0
1.032163074E1,3.964907169E0,6.364908218E0,1.148554832E-1,7.499715813E0
1.032399418E1,4.082155228E0,6.362515450E0,-2.871387079E-2,7.559525027E0
1.032635767E1,4.173082829E0,6.388836384E0,-1.770688742E-1,7.633033736E0
1.032872111E1,4.266402721E0,6.388836384E0,-3.565305769E-1,7.690678551E0
1.033108460E1,4.302295208E0,6.398407936E0,-4.522434771E-1,7.723593227E0
1.033344803E1,4.254438877E0,6.355337143E0,-5.838487148E-1,7.670165558E0
1.033581147E1,4.197010994E0,6.290730953E0,-7.226324677E-1,7.596735805E0
1.033817496E1,4.110869408E0,6.216553211E0,-8.805587292E-1,7.504676195E0
1.034053840E1,3.979264021E0,6.125626087E0,-1.016949654E0,7.375094827E0
1.034290189E1,3.876372576E0,6.049055576E0,-1.146162033E0,7.275371133E0
1.034526532E1,3.778266907E0,5.960521221E0,-1.270588875E0,7.170600403E0
1.034762881E1,3.665804386E0,5.843272686E0,-1.397408366E0,7.038089771E0
1.034999225E1,3.517449379E0,5.709274769E0,-1.502692580E0,6.872143298E0
1.035235574E1,3.400201082E0,5.568098068E0,-1.574477315E0,6.711487340E0
1.035471918E1,3.244667530E0,5.443671703E0,-1.641476393E0,6.546439776E0
1.035708267E1,3.077169895E0,5.307280540E0,-1.684547186E0,6.361910131E0
1.035944610E1,3.031706333E0,5.087141037E0,-1.703689694E0,6.162207867E0
1.036180954E1,2.907279491E0,4.914857864E0,-1.753939033E0,5.973642440E0
1.036417303E1,2.612962246E0,4.819144726E0,-1.902294040E0,5.802624424E0
1.036653647E1,2.306680918E0,4.675575256E0,-2.105684042E0,5.622782774E0
1.036889996E1,2.024327993E0,4.517649174E0,-2.273181438E0,5.447422485E0
1.037126340E1,1.811366796E0,4.378865242E0,-2.395215511E0,5.309667393E0
1.037362689E1,1.686939955E0,4.252045631E0,-2.462214470E0,5.195012854E0
1.037599032E1,1.651047587E0,4.122833252E0,-2.493321180E0,5.093168235E0
1.037835381E1,1.686939955E0,3.974478483E0,-2.507678032E0,4.993064664E0
1.038071725E1,1.746760488E0,3.847658873E0,-2.505285263E0,4.912443918E0
1.038308069E1,1.825723648E0,3.711267948E0,-2.459821701E0,4.812223958E0
1.038544418E1,1.981257200E0,3.543770313E0,-2.397608280E0,4.715104834E0
1.038780762E1,2.076970100E0,3.471985579E0,-2.359323025E0,4.683470272E0
1.039017110E1,2.141576290E0,3.428914785E0,-2.376072884E0,4.689299304E0
1.039253454E1,2.206182480E0,3.345165968E0,-2.373680115E0,4.657438542E0
1.039489803E1,2.266003132E0,3.280559778E0,-2.407179594E0,4.657398013E0
1.039726147E1,2.364108801E0,3.227917671E0,-2.455035925E0,4.694216048E0
1.039962496E1,2.476571321E0,3.151347399E0,-2.541177750E0,4.745732851E0
1.040198840E1,2.589034081E0,3.098705292E0,-2.665604353E0,4.838441745E0
1.040435189E1,2.656033039E0,3.089133978E0,-2.787638426E0,4.936414512E0
1.040671532E1,2.713460922E0,3.062813044E0,-2.912065268E0,5.022331932E0
1.040907881E1,2.806781054E0,3.062813044E0,-3.031706333E0,5.142964798E0
1.041144225E1,2.895315409E0,3.069991350E0,-3.148954630E0,5.265321782E0
1.041380569E1,2.921636343E0,3.086741209E0,-3.275774240E0,5.366062531E0
1.041616918E1,2.950350285E0,3.127419233E0,-3.388236761E0,5.474072178E0
1.041853262E1,2.986242771E0,3.175275564E0,-3.486342669E0,5.581631124E0
1.042089610E1,3.024527788E0,3.208775282E0,-3.605983734E0,5.696237867E0
1.042325954E1,3.055634499E0,3.220739365E0,-3.716053486E0,5.789569738E0
1.042562303E1,3.031706333E0,3.266202927E0,-3.799802303E0,5.856434273E0
1.042798647E1,3.000599623E0,3.309273720E0,-3.878765583E0,5.916055535E0
1.043034996E1,2.995813847E0,3.373879910E0,-3.955335855E0,6.000220661E0
1.043271340E1,2.926422119E0,3.412165165E0,-4.029513359E0,6.036869673E0
1.043507689E1,2.914458036E0,3.488735437E0,-4.058227062E0,6.093812229E0
1.043744032E1,2.938386202E0,3.546163082E0,-4.108476639E0,6.171625910E0
1.043980376E1,2.912065268E0,3.605983734E0,-4.106083870E0,6.192186008E0
1.044216725E1,2.847458839E0,3.665804386E0,-4.094119549E0,6.189342333E0
1.044453069E1,2.778067112E0,3.728017569E0,-4.074976921E0,6.182330368E0
1.044689418E1,2.730210543E0,3.799802303E0,-4.060619831E0,6.195254681E0
1.044925762E1,2.644068956E0,3.878765583E0,-4.074976921E0,6.216217500E0
1.045162111E1,2.596212626E0,3.952943087E0,-4.079762459E0,6.245841878E0
1.045398454E1,2.545963287E0,3.991228104E0,-4.103690624E0,6.265150244E0
1.045634803E1,2.512463808E0,4.070191383E0,-4.146761417E0,6.330447262E0
1.045871147E1,2.495713949E0,4.158725739E0,-4.187439442E0,6.407670166E0
1.046107496E1,2.478964329E0,4.218546391E0,-4.249652863E0,6.480813779E0
1.046343840E1,2.469393015E0,4.295116425E0,-4.345366001E0,6.590002477E0
1.046580183E1,2.457428932E0,4.374079704E0,-4.436293125E0,6.697180519E0
1.046816532E1,2.435893536E0,4.450650215E0,-4.563112736E0,6.823771867E0
1.047052876E1,2.390429735E0,4.515256405E0,-4.666004181E0,6.919052662E0
1.047289225E1,2.378465652E0,4.594219685E0,-4.788038254E0,7.049061192E0
1.047525569E1,2.364108801E0,4.656432629E0,-4.917250633E0,7.172916355E0
1.047761918E1,2.344966173E0,4.733003139E0,-5.041677475E0,7.301965272E0
1.047998262E1,2.318645239E0,4.809573650E0,-5.187639713E0,7.444442238E0
1.048234611E1,2.270788670E0,4.893322468E0,-5.326423168E0,7.581020362E0
1.048470954E1,2.230110645E0,4.972285271E0,-5.441278458E0,7.700943160E0
1.048707303E1,2.201396942E0,5.063212872E0,-5.553741455E0,7.831112132E0
1.048943647E1,2.151147604E0,5.125426292E0,-5.682953835E0,7.949427337E0
1.049179991E1,2.086541414E0,5.197210789E0,-5.790630817E0,8.055809104E0
1.049416340E1,2.055434704E0,5.268995285E0,-5.891129494E0,8.166549446E0
1.049652683E1,2.026720762E0,5.357530117E0,-5.991627693E0,8.289169344E0
1.049889032E1,2.014756680E0,5.429314613E0,-6.089733601E0,8.403663307E0
1.050125376E1,1.988435626E0,5.532206059E0,-6.180660725E0,8.529932421E0
1.050361725E1,1.981257200E0,5.635097504E0,-6.254838467E0,8.648855890E0
1.050598069E1,2.000399828E0,5.742774487E0,-6.343372822E0,8.787459077E0
1.050834418E1,2.000399828E0,5.869594097E0,-6.422336102E0,8.927493228E0
1.051070762E1,2.019542217E0,6.049055576E0,-6.463014126E0,9.079657247E0
1.051307110E1,2.053041935E0,6.221338749E0,-6.522834301E0,9.244858265E0
1.051543454E1,2.074577332E0,6.400800705E0,-6.587440968E0,9.416395238E0
1.051779803E1,2.081755638E0,6.628118515E0,-6.647261143E0,9.615182904E0
1.052016147E1,2.100898266E0,6.888936520E0,-6.716653347E0,9.848078598E0
1.052252491E1,2.160718918E0,7.185646534E0,-6.757331371E0,1.009771012E1
1.052488840E1,2.208575249E0,7.520641804E0,-6.786045074E0,1.036765477E1
1.052725183E1,2.249253273E0,7.874779224E0,-6.829115868E0,1.066340057E1
1.052961532E1,2.301895380E0,8.267202377E0,-6.860222340E0,1.098671962E1
1.053197876E1,2.352144718E0,8.697910309E0,-6.884150982E0,1.133921352E1
1.053434225E1,2.431107759E0,9.128618240E0,-6.917650223E0,1.170879330E1
1.053670569E1,2.531606436E0,9.595218658E0,-6.960721016E0,1.212142274E1
1.053906918E1,2.696711063E0,1.009292603E1,-7.025327206E0,1.258946499E1
1.054143262E1,2.849851847E0,1.057388306E1,-7.082755089E0,1.304201204E1
1.054379610E1,2.916850805E0,1.112901783E1,-7.149754047E0,1.354555423E1
1.054615954E1,2.967100143E0,1.170090294E1,-7.243073940E0,1.407753291E1
1.054852298E1,2.962314367E0,1.229910851E1,-7.345965385E0,1.462896387E1
1.055088647E1,2.967100143E0,1.294038486E1,-7.446464062E0,1.522192730E1
1.055324991E1,3.058027267E0,1.353380489E1,-7.549355507E0,1.579582775E1
1.055561340E1,3.077169895E0,1.417268848E1,-7.647460938E0,1.639566199E1
1.055797683E1,3.074777126E0,1.482114315E1,-7.726424217E0,1.699465121E1
1.056034032E1,3.031706333E0,1.544806290E1,-7.812565804E0,1.757469985E1
1.056270376E1,2.974278450E0,1.606062508E1,-7.896314621E0,1.814226542E1
1.056506725E1,2.890529871E0,1.662772369E1,-7.936992645E0,1.865026033E1
1.056743069E1,2.857030153E0,1.712782478E1,-7.982456207E0,1.911137384E1
1.056979418E1,2.859423161E0,1.755853271E1,-8.049455643E0,1.952619031E1
1.057215762E1,2.890529871E0,1.789831352E1,-8.066205025E0,1.984359981E1
1.057452110E1,2.971885681E0,1.808734703E1,-8.063812256E0,2.002521648E1
1.057688454E1,3.074777126E0,1.817827415E1,-8.008777618E0,2.010085631E1
1.057924798E1,3.225524902E0,1.813759613E1,-7.968099594E0,2.007154741E1
1.058161147E1,3.436093330E0,1.794856262E1,-7.889136314E0,1.990467557E1
1.058397491E1,3.675375462E0,1.764228058E1,-7.781459332E0,1.962930356E1
1.058633840E1,3.897907972E0,1.717807388E1,-7.628318787E0,1.919560253E1
1.058870183E1,4.084548473E0,1.663011742E1,-7.424928665E0,1.866477718E1
1.059106532E1,4.192225456E0,1.598884106E1,-7.216753006E0,1.803605601E1
1.059342876E1,4.187439442E0,1.531645775E1,-6.951149940E0,1.733340741E1
1.059579225E1,4.051048756E0,1.461775398E1,-6.675975323E0,1.657282034E1
1.059815569E1,3.864408493E0,1.386880016E1,-6.412764549E0,1.576073666E1
1.060051918E1,3.708875179E0,1.312223911E1,-6.171089649E0,1.496767390E1
1.060288262E1,3.608376503E0,1.237089348E1,-5.967699528E0,1.420115573E1
1.060524605E1,3.550948858E0,1.167936707E1,-5.821737289E0,1.352440305E1
1.060760954E1,3.524627686E0,1.100698376E1,-5.704489231E0,1.288867290E1
1.060997298E1,3.567698479E0,1.040399265E1,-5.642275810E0,1.236150524E1
1.061233647E1,3.646661758E0,9.834501266E0,-5.654240131E0,1.191578737E1
1.061469991E1,3.814159393E0,9.346364975E0,-5.697310925E0,1.159144952E1
1.061706340E1,3.952943087E0,8.934800148E0,-5.826523304E0,1.137562247E1
1.061942683E1,4.070191383E0,8.575876236E0,-6.015556335E0,1.123828408E1
1.062179032E1,4.091726780E0,8.245666504E0,-6.202196121E0,1.109957120E1
1.062415376E1,4.096512318E0,7.980063438E0,-6.407979012E0,1.102383874E1
1.062651725E1,4.115654945E0,7.791030407E0,-6.620940208E0,1.102159787E1
1.062888069E1,4.110869408E0,7.628318787E0,-6.800402164E0,1.101526052E1
1.063124418E1,4.110869408E0,7.506284714E0,-6.970292568E0,1.103759648E1
1.063360762E1,4.180261135E0,7.398607731E0,-7.087540627E0,1.106558682E1
1.063597105E1,4.235296249E0,7.317251682E0,-7.195217609E0,1.110184953E1
1.063833454E1,4.297509670E0,7.269395351E0,-7.255038261E0,1.113320611E1
1.064069798E1,4.443471432E0,7.231110096E0,-7.211967468E0,1.113758800E1
1.064306147E1,4.675575256E0,7.211967468E0,-7.144968510E0,1.117694295E1
1.064542491E1,4.910071850E0,7.209574699E0,-7.075576782E0,1.123167662E1
1.064778840E1,5.192425251E0,7.221538544E0,-6.948757172E0,1.128703350E1
1.065015183E1,5.489135265E0,7.262216568E0,-6.697510719E0,1.130163905E1
1.065251532E1,5.783452511E0,7.345965385E0,-6.264409542E0,1.125408181E1
1.065487876E1,6.101697922E0,7.477570534E0,-5.761917114E0,1.124030549E1
1.065724225E1,6.326622963E0,7.633104324E0,-5.091926575E0,1.114531991E1
1.065960569E1,6.510870457E0,7.874779224E0,-4.242474556E0,1.106355152E1
1.066196918E1,6.637690067E0,8.236095428E0,-3.163311481E0,1.104077610E1
1.066433262E1,6.647261143E0,8.633303642E0,-1.799402595E0,1.104345336E1
1.066669605E1,6.563512325E0,9.164510727E0,-2.608176768E-1,1.127545905E1
1.066905954E1,6.434299946E0,9.796216011E0,1.296909928E0,1.179186327E1
1.067142298E1,6.415157318E0,1.048534870E1,2.837887764E0,1.261548207E1
1.067378647E1,6.400800705E0,1.125105190E1,4.335794449E0,1.365120991E1
1.067614991E1,6.407979012E0,1.199761295E1,5.804987907E0,1.478860359E1
1.067851340E1,6.448657036E0,1.277049446E1,7.274180889E0,1.604943656E1
1.068087683E1,6.541976929E0,1.355773354E1,8.812766075E0,1.744346430E1
1.068324032E1,6.568298340E0,1.438804245E1,1.039681435E1,1.892754757E1
1.068560376E1,6.597012043E0,1.533320713E1,1.188275719E1,2.048969807E1
1.068796725E1,6.491727829E0,1.630469322E1,1.307438278E1,2.188435597E1
1.069033069E1,6.118447304E0,1.720918083E1,1.375872993E1,2.286687455E1
1.069269418E1,5.529813290E0,1.797727585E1,1.368694592E1,2.326142236E1
1.069505762E1,4.893322468E0,1.841276932E1,1.282074356E1,2.296401847E1
1.069742105E1,4.187439442E0,1.839123535E1,1.151426220E1,2.209865201E1
1.069978454E1,3.503092289E0,1.789831352E1,9.499505997E0,2.056360612E1
1.070214798E1,3.019742250E0,1.700818253E1,7.109076023E0,1.867983078E1
1.070451147E1,2.780459881E0,1.577587986E1,4.570291042E0,1.665823828E1
1.070687491E1,2.945564747E0,1.427557945E1,2.112862349E0,1.472863564E1
1.070923840E1,3.546163082E0,1.265803146E1,-8.135596663E-2,1.314563243E1
1.071160183E1,4.476971149E0,1.096869946E1,-1.799402595E0,1.198305003E1
1.071396532E1,5.503491879E0,9.305686951E0,-2.945564747E0,1.120538193E1
1.071632876E1,6.463014126E0,7.738388538E0,-3.680161238E0,1.073297701E1
1.071869225E1,7.171289444E0,6.259624004E0,-4.130012035E0,1.037628471E1
1.072105569E1,7.585247993E0,4.888536453E0,-4.417150497E0,1.004713861E1
1.072341918E1,7.719245911E0,3.617947817E0,-4.596612453E0,9.685305874E0
1.072578262E1,7.740781307E0,2.426322222E0,-4.725824833E0,9.388298841E0
1.072814610E1,7.726424217E0,1.313659668E0,-4.845465660E0,9.214221094E0
1.073050954E1,7.695317745E0,2.799602449E-1,-4.941178799E0,9.149401120E0
1.073287298E1,7.738388538E0,-6.197410822E-1,-5.000999451E0,9.234540145E0
1.073523647E1,7.783852100E0,-1.371087432E0,-5.065605640E0,9.387683142E0
1.073759991E1,7.795815945E0,-1.974078655E0,-5.123033047E0,9.535051147E0
1.073996340E1,7.714460373E0,-2.359323025E0,-5.137390137E0,9.564103795E0
1.074232683E1,7.436892986E0,-2.505285263E0,-5.027320385E0,9.319752239E0
1.074469032E1,6.929614544E0,-2.397608280E0,-4.831109047E0,8.781098896E0
1.074705376E1,6.072983742E0,-1.966900229E0,-4.548755646E0,7.838431346E0
1.074941725E1,5.020142078E0,-1.265803218E0,-4.278367043E0,6.716286833E0
1.075178069E1,3.905086517E0,-3.565305769E-1,-4.027120590E0,5.620899840E0
1.075414418E1,2.730210543E0,6.556333899E-1,-3.857230186E0,4.770967351E0
1.075650762E1,1.531406522E0,1.785045743E0,-3.735196114E0,4.413987341E0
1.075887110E1,4.666004181E-1,2.945564747E0,-3.603590965E0,4.677599328E0
1.076123454E1,-3.948157430E-1,4.127619267E0,-3.436093330E0,5.385151591E0
1.076359803E1,-1.052842021E0,5.288137913E0,-3.151347399E0,6.245307785E0
1.076596147E1,-1.459621787E0,6.343372822E0,-2.739781857E0,7.062243209E0
1.076832491E1,-1.562513232E0,7.293323517E0,-2.117648125E0,7.753608779E0
1.077068840E1,-1.517049551E0,8.135597229E0,-1.363908887E0,8.387468573E0
1.077305183E1,-1.332802176E0,8.827122688E0,-3.541377485E-1,8.934196670E0
1.077541532E1,-1.050449133E0,9.446864128E0,7.513462901E-1,9.534736833E0
1.077777876E1,-7.058826685E-1,9.982855797E0,1.916650891E0,1.018966294E1
1.078014225E1,-3.062812984E-1,1.044467068E1,3.122633457E0,1.090576882E1
1.078250569E1,1.674975827E-2,1.090170002E1,4.338187218E0,1.173316719E1
1.078486918E1,2.967100143E-1,1.136351490E1,5.467599869E0,1.261396671E1
1.078723262E1,5.000999570E-1,1.182054424E1,6.539584160E0,1.351819245E1
1.078959605E1,6.053841114E-1,1.231346512E1,7.432106972E0,1.439528142E1
1.079195954E1,5.886343718E-1,1.283988667E1,8.068597794E0,1.517601563E1
1.079432298E1,4.689932466E-1,1.338544941E1,8.501698494E0,1.586408169E1
1.079668647E1,1.938186288E-1,1.389751434E1,8.772088051E0,1.643557116E1
1.079904991E1,-1.555334777E-1,1.440239906E1,8.848658562E0,1.690420207E1
1.080141340E1,-5.479564071E-1,1.486899948E1,8.779266357E0,1.727607940E1
1.080377683E1,-9.403793216E-1,1.523988724E1,8.602197647E0,1.752530401E1
1.080614032E1,-1.351944804E0,1.551027679E1,8.353343964E0,1.766846899E1
1.080850376E1,-1.720439434E0,1.566341686E1,8.039883614E0,1.769017434E1
1.081086725E1,-2.017149448E0,1.570409489E1,7.676175117E0,1.759577087E1
1.081323069E1,-2.218146563E0,1.559402561E1,7.267002583E0,1.734655976E1
1.081559418E1,-2.335394859E0,1.534517193E1,6.855436802E0,1.696836422E1
1.081795762E1,-2.299502611E0,1.503888988E1,6.477370739E0,1.653518228E1
1.082032111E1,-2.172683001E0,1.461296749E1,6.094519138E0,1.598131828E1
1.082268454E1,-1.962114573E0,1.416311741E1,5.687739372E0,1.538811774E1
1.082504798E1,-1.718046665E0,1.369173145E1,5.319244862E0,1.478883229E1
1.082741147E1,-1.402194023E0,1.321555901E1,4.955535889E0,1.418359912E1
1.082977496E1,-1.093519926E0,1.272263813E1,4.553541660E0,1.355714013E1
1.083213840E1,-8.039883971E-1,1.224407387E1,4.106083870E0,1.293922977E1
1.083450183E1,-4.737788737E-1,1.174397373E1,3.637090445E0,1.230340653E1
1.083686532E1,-1.579262912E-1,1.125583744E1,3.141776085E0,1.168715424E1
1.083922876E1,1.746760458E-1,1.076530933E1,2.622533560E0,1.108151971E1
1.084159225E1,4.474578202E-1,1.034895802E1,2.148754835E0,1.057914448E1
1.084395569E1,6.484549642E-1,9.927821159E0,1.718046665E0,1.009622757E1
1.084631918E1,8.135597110E-1,9.528220177E0,1.308874011E0,9.652046950E0
1.084868262E1,9.403793216E-1,9.207581520E0,9.332008362E-1,9.302404771E0
1.085104610E1,1.033699393E0,8.908478737E0,6.029912829E-1,8.988499671E0
1.085340954E1,1.064806104E0,8.590232849E0,3.445664644E-1,8.662830859E0
1.085577303E1,1.115055323E0,8.269595146E0,1.124626622E-1,8.345190238E0
1.085813647E1,1.203589797E0,7.953742504E0,-8.614161611E-2,8.044754104E0
1.086049991E1,1.263410330E0,7.678567886E0,-2.297109663E-1,7.785202475E0
1.086286340E1,1.232303619E0,7.458428383E0,-2.153540403E-1,7.562612215E0
1.086522683E1,1.234696507E0,7.209574699E0,-1.890329868E-1,7.316978631E0
1.086759032E1,1.485942841E0,6.841079712E0,-1.986042857E-1,7.003416410E0
1.086995376E1,1.655833244E0,6.601797581E0,-9.810572863E-2,6.806991976E0
1.087231725E1,1.806581140E0,6.465406895E0,1.172483116E-1,6.714087346E0
1.087468069E1,1.969292998E0,6.278766632E0,3.876372576E-1,6.591759096E0
1.087704418E1,2.120040894E0,6.077769279E0,6.867401004E-1,6.473443038E0
1.087940762E1,2.218146563E0,5.915057659E0,9.858429432E-1,6.393744411E0
1.088177110E1,2.251646042E0,5.783452511E0,1.229910851E0,6.326998779E0
1.088413454E1,2.203789711E0,5.690132141E0,1.409372568E0,6.262637137E0
1.088649803E1,2.134397745E0,5.630311489E0,1.502692580E0,6.205976651E0
1.088886147E1,2.048256159E0,5.594419479E0,1.512263894E0,6.146529483E0
1.089122491E1,1.962114573E0,5.570491314E0,1.512263894E0,6.096491545E0
